Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_UTCL2IU_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_GDS,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VMEM,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,TA_BUFFER_TOTAL_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_ATOMIC_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_RW_READ_REQ_sum
31,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244155125086,20244155167863,32,121,1136.0,232875.0,160.0,0.0,0.0,0.0,0.0,262144.0,669237588.0,669237588.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
32,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244155528162,20244155559393,33,27,1136.0,599955.0,150.0,250731.0,0.0,0.0,0.0,36864.0,15298268.0,15298268.0,589824.0,0.0,0.0,0.0,0.0,400816.0,0.0,0.0,262144.0,262144.0
33,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244155923461,20244155966158,34,121,1136.0,230056.0,160.0,0.0,0.0,0.0,0.0,262144.0,669324788.0,669324788.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
34,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244156322127,20244156353398,35,27,1136.0,617692.0,144.0,250680.0,0.0,0.0,0.0,36864.0,15436620.0,15436620.0,589824.0,0.0,0.0,0.0,0.0,400528.0,0.0,0.0,262144.0,262144.0
35,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244156711131,20244156753868,36,121,1136.0,237019.0,160.0,0.0,0.0,0.0,0.0,262144.0,670082532.0,670082532.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
36,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244157112363,20244157146159,37,27,1136.0,641446.0,129.0,250631.0,0.0,0.0,0.0,36864.0,16248784.0,16248784.0,589824.0,0.0,0.0,0.0,0.0,399768.0,0.0,0.0,262144.0,262144.0
37,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244157499843,20244157542781,38,121,1136.0,227259.0,160.0,0.0,0.0,0.0,0.0,262144.0,667239388.0,667239388.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
38,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244157893698,20244157927495,39,27,1136.0,652503.0,132.0,250556.0,0.0,0.0,0.0,36864.0,17052580.0,17052580.0,589824.0,0.0,0.0,0.0,0.0,399920.0,0.0,0.0,262144.0,262144.0
39,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244158285228,20244158327765,40,121,1136.0,227429.0,160.0,0.0,0.0,0.0,0.0,262144.0,667318960.0,667318960.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
40,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244158696202,20244158730440,41,27,1136.0,655004.0,150.0,250669.0,0.0,0.0,0.0,36864.0,17329808.0,17329808.0,589824.0,0.0,0.0,0.0,0.0,400816.0,0.0,0.0,262144.0,262144.0
41,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244159085206,20244159127783,42,121,1136.0,219579.0,160.0,0.0,0.0,0.0,0.0,262144.0,665977992.0,665977992.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
42,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244159485877,20244159520195,43,27,1136.0,653399.0,135.0,250546.0,0.0,0.0,0.0,36864.0,17403544.0,17403544.0,589824.0,0.0,0.0,0.0,0.0,400056.0,0.0,0.0,262144.0,262144.0
43,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244159869308,20244159911685,44,121,1136.0,221557.0,160.0,0.0,0.0,0.0,0.0,262144.0,663891164.0,663891164.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
44,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244160270460,20244160304537,45,27,1136.0,650038.0,144.0,250597.0,0.0,0.0,0.0,36864.0,17189424.0,17189424.0,589824.0,0.0,0.0,0.0,0.0,400512.0,0.0,0.0,262144.0,262144.0
45,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244160666480,20244160708656,46,121,1136.0,233404.0,160.0,0.0,0.0,0.0,0.0,262144.0,659733504.0,659733504.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
46,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244161072322,20244161106560,47,27,1136.0,645706.0,153.0,250405.0,0.0,0.0,0.0,36864.0,17273644.0,17273644.0,589824.0,0.0,0.0,0.0,0.0,400968.0,0.0,0.0,262144.0,262144.0
47,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244161467260,20244161510157,48,121,1136.0,235230.0,160.0,0.0,0.0,0.0,0.0,262144.0,670666788.0,670666788.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
48,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244161869294,20244161903732,49,27,1136.0,652565.0,150.0,250405.0,0.0,0.0,0.0,36864.0,17178340.0,17178340.0,589824.0,0.0,0.0,0.0,0.0,400816.0,0.0,0.0,262144.0,262144.0
49,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244162268280,20244162310657,50,121,1136.0,231688.0,160.0,0.0,0.0,0.0,0.0,262144.0,665036968.0,665036968.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
50,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244162673481,20244162706957,51,27,1136.0,653809.0,138.0,250658.0,0.0,0.0,0.0,36864.0,16858392.0,16858392.0,589824.0,0.0,0.0,0.0,0.0,400224.0,0.0,0.0,262144.0,262144.0
51,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244163064290,20244163106987,52,121,1136.0,235625.0,160.0,0.0,0.0,0.0,0.0,262144.0,668298836.0,668298836.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
52,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244163460069,20244163494628,53,27,1136.0,661135.0,141.0,250482.0,0.0,0.0,0.0,36864.0,17178912.0,17178912.0,589824.0,0.0,0.0,0.0,0.0,400376.0,0.0,0.0,262144.0,262144.0
53,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244163853122,20244163896661,54,121,1136.0,235611.0,160.0,0.0,0.0,0.0,0.0,262144.0,676947444.0,676947444.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
54,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244164257241,20244164291358,55,27,1136.0,646992.0,165.0,250498.0,0.0,0.0,0.0,36864.0,17253072.0,17253072.0,589824.0,0.0,0.0,0.0,0.0,401592.0,0.0,0.0,262144.0,262144.0
55,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244164646485,20244164689503,56,121,1136.0,241152.0,160.0,0.0,0.0,0.0,0.0,262144.0,672234608.0,672234608.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
56,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244165040140,20244165074258,57,27,1136.0,654068.0,147.0,250449.0,0.0,0.0,0.0,36864.0,17212164.0,17212164.0,589824.0,0.0,0.0,0.0,0.0,400680.0,0.0,0.0,262144.0,262144.0
57,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244165434236,20244165476732,58,121,1136.0,223579.0,160.0,0.0,0.0,0.0,0.0,262144.0,668615716.0,668615716.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
58,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244165834626,20244165869385,59,27,1136.0,659406.0,153.0,250673.0,0.0,0.0,0.0,36864.0,17440212.0,17440212.0,589824.0,0.0,0.0,0.0,0.0,400984.0,0.0,0.0,262144.0,262144.0
59,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244166223630,20244166266126,60,121,1136.0,224552.0,160.0,0.0,0.0,0.0,0.0,262144.0,669034924.0,669034924.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
60,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244166624581,20244166659300,61,27,1136.0,662973.0,156.0,250663.0,0.0,0.0,0.0,36864.0,17481812.0,17481812.0,589824.0,0.0,0.0,0.0,0.0,401120.0,0.0,0.0,262144.0,262144.0
61,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244167015750,20244167058527,62,121,1136.0,230342.0,160.0,0.0,0.0,0.0,0.0,262144.0,670241480.0,670241480.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
62,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244167418986,20244167453826,63,27,1136.0,661710.0,141.0,250550.0,0.0,0.0,0.0,36864.0,17341256.0,17341256.0,589824.0,0.0,0.0,0.0,0.0,400360.0,0.0,0.0,262144.0,262144.0
63,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244167811478,20244167853494,64,121,1136.0,219500.0,160.0,0.0,0.0,0.0,0.0,262144.0,662384776.0,662384776.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
64,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244168212309,20244168246587,65,27,1136.0,657106.0,150.0,250648.0,0.0,0.0,0.0,36864.0,17380160.0,17380160.0,589824.0,0.0,0.0,0.0,0.0,400832.0,0.0,0.0,262144.0,262144.0
65,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244168601795,20244168644532,66,121,1136.0,228364.0,160.0,0.0,0.0,0.0,0.0,262144.0,670876844.0,670876844.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
66,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244169006113,20244169040311,67,27,1136.0,651719.0,147.0,250714.0,0.0,0.0,0.0,36864.0,17361568.0,17361568.0,589824.0,0.0,0.0,0.0,0.0,400664.0,0.0,0.0,262144.0,262144.0
67,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244169398084,20244169441222,68,121,1136.0,239289.0,160.0,0.0,0.0,0.0,0.0,262144.0,665487748.0,665487748.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
68,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244169797272,20244169831389,69,27,1136.0,653600.0,153.0,250566.0,0.0,0.0,0.0,36864.0,17300612.0,17300612.0,589824.0,0.0,0.0,0.0,0.0,400968.0,0.0,0.0,262144.0,262144.0
69,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244170181024,20244170224162,70,121,1136.0,237634.0,160.0,0.0,0.0,0.0,0.0,262144.0,674274844.0,674274844.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
70,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244170579730,20244170613687,71,27,1136.0,657937.0,144.0,250519.0,0.0,0.0,0.0,36864.0,17224172.0,17224172.0,589824.0,0.0,0.0,0.0,0.0,400512.0,0.0,0.0,262144.0,262144.0
71,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244170972623,20244171015681,72,121,1136.0,236952.0,160.0,0.0,0.0,0.0,0.0,262144.0,672311088.0,672311088.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
72,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244171369364,20244171403843,73,27,1136.0,656458.0,144.0,250573.0,0.0,0.0,0.0,36864.0,17205648.0,17205648.0,589824.0,0.0,0.0,0.0,0.0,400512.0,0.0,0.0,262144.0,262144.0
73,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244171764663,20244171807240,74,121,1136.0,225566.0,160.0,0.0,0.0,0.0,0.0,262144.0,669780048.0,669780048.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
74,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244172166777,20244172201536,75,27,1136.0,666459.0,141.0,250534.0,0.0,0.0,0.0,36864.0,17345368.0,17345368.0,589824.0,0.0,0.0,0.0,0.0,400376.0,0.0,0.0,262144.0,262144.0
75,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244172556302,20244172598758,76,121,1136.0,227851.0,160.0,0.0,0.0,0.0,0.0,262144.0,667548084.0,667548084.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
76,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244172955690,20244172990369,77,27,1136.0,661054.0,171.0,250560.0,0.0,0.0,0.0,36864.0,17341980.0,17341980.0,589824.0,0.0,0.0,0.0,0.0,401896.0,0.0,0.0,262144.0,262144.0
77,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244173335673,20244173378210,78,121,1136.0,234584.0,160.0,0.0,0.0,0.0,0.0,262144.0,664837384.0,664837384.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
78,0,1,235,235,16384,256,0,0,16,192,48,64,matmul_kernel,20244173730450,20244173764568,79,27,1136.0,649525.0,153.0,250717.0,0.0,0.0,0.0,36864.0,17181064.0,17181064.0,589824.0,0.0,0.0,0.0,0.0,400984.0,0.0,0.0,262144.0,262144.0
79,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244176081403,20244176103895,80,196,9051.0,470007.0,102.0,345508.0,0.0,0.0,0.0,36864.0,20909664.0,20909664.0,589824.0,0.0,0.0,0.0,0.0,397414.0,0.0,0.0,262144.0,262144.0
80,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244176550590,20244176593086,81,121,1136.0,231820.0,160.0,0.0,0.0,0.0,0.0,262144.0,666654436.0,666654436.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
81,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244176957635,20244176980447,82,196,1136.0,458625.0,98.0,345434.0,0.0,0.0,0.0,36864.0,21315868.0,21315868.0,589824.0,0.0,0.0,0.0,0.0,397234.0,0.0,0.0,262144.0,262144.0
82,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244177329560,20244177372297,83,121,1136.0,225895.0,160.0,0.0,0.0,0.0,0.0,262144.0,668518356.0,668518356.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
83,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244177729750,20244177752882,84,196,1136.0,469571.0,94.0,345415.0,0.0,0.0,0.0,36864.0,21591420.0,21591420.0,589824.0,0.0,0.0,0.0,0.0,397070.0,0.0,0.0,262144.0,262144.0
84,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244178092374,20244178135552,85,121,1136.0,231250.0,160.0,0.0,0.0,0.0,0.0,262144.0,668148208.0,668148208.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
85,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244178489156,20244178512529,86,196,1136.0,465526.0,82.0,345464.0,0.0,0.0,0.0,36864.0,21761876.0,21761876.0,589824.0,0.0,0.0,0.0,0.0,396578.0,0.0,0.0,262144.0,262144.0
86,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244178873429,20244178916166,87,121,1136.0,227953.0,160.0,0.0,0.0,0.0,0.0,262144.0,672805016.0,672805016.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
87,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244179276545,20244179300038,88,196,1136.0,471344.0,94.0,345457.0,0.0,0.0,0.0,36864.0,22163944.0,22163944.0,589824.0,0.0,0.0,0.0,0.0,397070.0,0.0,0.0,262144.0,262144.0
88,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244179650234,20244179692891,89,121,1136.0,227045.0,160.0,0.0,0.0,0.0,0.0,262144.0,665557336.0,665557336.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
89,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244180051707,20244180075160,90,196,1136.0,475927.0,90.0,345448.0,0.0,0.0,0.0,36864.0,22081156.0,22081156.0,589824.0,0.0,0.0,0.0,0.0,396906.0,0.0,0.0,262144.0,262144.0
90,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244180705874,20244180728325,91,196,1136.0,457716.0,84.0,345495.0,0.0,0.0,0.0,36864.0,20847424.0,20847424.0,589824.0,0.0,0.0,0.0,0.0,396660.0,0.0,0.0,262144.0,262144.0
91,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244181088503,20244181110954,92,196,1136.0,454620.0,82.0,345512.0,0.0,0.0,0.0,36864.0,20905296.0,20905296.0,589824.0,0.0,0.0,0.0,0.0,396578.0,0.0,0.0,262144.0,262144.0
92,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244181473258,20244181495869,93,196,1136.0,454739.0,82.0,345497.0,0.0,0.0,0.0,36864.0,21040004.0,21040004.0,589824.0,0.0,0.0,0.0,0.0,396578.0,0.0,0.0,262144.0,262144.0
93,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244181852840,20244181875291,94,196,1136.0,448781.0,80.0,345516.0,0.0,0.0,0.0,36864.0,20888676.0,20888676.0,589824.0,0.0,0.0,0.0,0.0,396496.0,0.0,0.0,262144.0,262144.0
94,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244182237194,20244182259444,95,196,1136.0,454736.0,86.0,345547.0,0.0,0.0,0.0,36864.0,20702152.0,20702152.0,589824.0,0.0,0.0,0.0,0.0,396742.0,0.0,0.0,262144.0,262144.0
95,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244182621186,20244182643437,96,196,1136.0,456402.0,88.0,345474.0,0.0,0.0,0.0,36864.0,20837568.0,20837568.0,589824.0,0.0,0.0,0.0,0.0,396824.0,0.0,0.0,262144.0,262144.0
96,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244183002974,20244183025425,97,196,1136.0,444547.0,88.0,345490.0,0.0,0.0,0.0,36864.0,20966924.0,20966924.0,589824.0,0.0,0.0,0.0,0.0,396824.0,0.0,0.0,262144.0,262144.0
97,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244183370449,20244183392981,98,196,1136.0,450946.0,92.0,345527.0,0.0,0.0,0.0,36864.0,20890884.0,20890884.0,589824.0,0.0,0.0,0.0,0.0,396988.0,0.0,0.0,262144.0,262144.0
98,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244183755164,20244183777695,99,196,1136.0,454279.0,90.0,345511.0,0.0,0.0,0.0,36864.0,20799652.0,20799652.0,589824.0,0.0,0.0,0.0,0.0,396906.0,0.0,0.0,262144.0,262144.0
99,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244184136270,20244184158560,100,196,1136.0,448862.0,84.0,345523.0,0.0,0.0,0.0,36864.0,20728312.0,20728312.0,589824.0,0.0,0.0,0.0,0.0,396660.0,0.0,0.0,262144.0,262144.0
100,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244184522508,20244184544598,101,196,1136.0,452784.0,82.0,345655.0,0.0,0.0,0.0,36864.0,20624404.0,20624404.0,589824.0,0.0,0.0,0.0,0.0,396578.0,0.0,0.0,262144.0,262144.0
101,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244184901489,20244184923659,102,196,1136.0,456694.0,82.0,345703.0,0.0,0.0,0.0,36864.0,20575040.0,20575040.0,589824.0,0.0,0.0,0.0,0.0,396578.0,0.0,0.0,262144.0,262144.0
102,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244185284359,20244185306890,103,196,1136.0,455570.0,80.0,345530.0,0.0,0.0,0.0,36864.0,20858348.0,20858348.0,589824.0,0.0,0.0,0.0,0.0,396496.0,0.0,0.0,262144.0,262144.0
103,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244185669635,20244185692046,104,196,1136.0,448111.0,86.0,345498.0,0.0,0.0,0.0,36864.0,20839924.0,20839924.0,589824.0,0.0,0.0,0.0,0.0,396742.0,0.0,0.0,262144.0,262144.0
104,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244186056915,20244186079366,105,196,1136.0,446380.0,88.0,345484.0,0.0,0.0,0.0,36864.0,20835420.0,20835420.0,589824.0,0.0,0.0,0.0,0.0,396824.0,0.0,0.0,262144.0,262144.0
105,0,1,235,235,32768,512,0,0,104,0,48,64,matmul_kernel,20244186441429,20244186463800,106,196,1136.0,452787.0,88.0,345518.0,0.0,0.0,0.0,36864.0,20812812.0,20812812.0,589824.0,0.0,0.0,0.0,0.0,396824.0,0.0,0.0,262144.0,262144.0
